1384
302952	265
302803	266
300519	267
302061	268
302150	269
1000346867	270
302898	271
300100	272
302483	273
302046	274
302969	275
302966	276
302123	277
303051	278
302271	279
302286	280
300461	281
1002196865	282
302965	283
302458	284
1000353155	285
302839	286
302387	287
302075	288
302651	289
302916	290
303139	291
300480	292
1002196851	293
302816	294
302751	295
302199	296
302198	297
302983	298
302931	299
302184	300
300263	301
302427	302
302406	303
302107	304
300089	305
1000353148	306
303025	307
303022	308
300395	309
302586	310
302660	311
1003147953	312
1002662384	313
300107	314
302588	315
302879	316
302877	317
1003147966	318
1002196791	319
1002196789	320
300106	321
302444	322
302440	323
302098	324
302205	325
302203	326
302258	327
302600	328
303107	329
302326	330
302937	331
302936	332
302234	333
302662	334
302378	335
302304	336
1002196859	337
302870	338
302614	339
302996	340
302617	341
303153	342
1003217635	343
1003217633	344
302649	345
302648	346
302625	347
303056	348
302932	349
302851	350
302738	351
303196	352
1002014491	353
302800	354
300433	355
302291	356
302062	357
302640	358
302441	359
302335	360
302342	361
303089	362
302156	363
300467	364
300449	365
302394	366
302744	367
1003110351	368
300281	369
302207	370
400165	371
302845	372
302202	373
1003240408	374
300424	375
302795	376
302794	377
302434	378
302477	379
302322	380
302435	381
1002196787	382
302725	383
302215	384
302064	385
302618	386
302973	387
302729	388
1003883569	389
1000353165	390
302832	391
303029	392
302355	393
1002014507	394
1002014505	395
302975	396
400350	397
302126	398
302584	399
302576	400
1002014559	401
302988	402
302956	403
302072	404
303011	405
303231	406
302455	407
303262	408
302715	409
302595	410
1003217632	411
300185	412
302405	413
300409	414
302245	415
303069	416
302120	417
302571	418
302284	419
302283	420
302667	421
302699	422
302397	423
302395	424
302361	425
302494	426
1002014551	427
302860	428
1000475336	429
302043	430
302092	431
1002662360	432
302391	433
302835	434
303054	435
303047	436
302921	437
300264	438
300187	439
1003217640	440
1002196857	441
1003147967	442
1003221024	443
302183	444
302657	445
302656	446
302748	447
302981	448
302179	449
302443	450
302401	451
302665	452
302764	453
1002469240	454
1002469238	455
302166	456
302941	457
302939	458
300396	459
1002014489	460
1002196793	461
302493	462
302721	463
302801	464
302928	465
302767	466
303077	467
1002117823	468
303290	469
302669	470
302024	471
300384	472
300390	473
302511	474
302570	475
300353	476
302990	477
302961	478
302958	479
302610	480
302930	481
302984	482
300085	483
300090	484
302622	485
302793	486
303058	487
303057	488
300407	489
1003888483	490
1002020482	491
1000353157	492
1003147958	493
302581	494
302567	495
300066	496
1000346857	497
1000346856	498
302324	499
302461	500
302752	501
302834	502
1003948674	503
303161	504
303158	505
302948	506
302946	507
302446	508
300152	509
302843	510
303222	511
303192	512
300006	513
302241	514
303259	515
302830	516
400089	517
1000353150	518
302643	519
302549	520
302300	521
303067	522
302425	523
302407	524
300074	525
302985	526
302137	527
300068	528
302687	529
303078	530
1002014539	531
1002014537	532
1000346861	533
400385	534
302201	535
302817	536
302466	537
302902	538
303172	539
303199	540
302124	541
300016	542
302773	543
1002662366	544
302964	545
303036	546
303193	547
1002014533	548
1002014531	549
302488	550
302583	551
1002196861	552
302747	553
1002014573	554
302535	555
1002014485	556
303202	557
302341	558
1003147962	559
302333	560
302272	561
302188	562
302771	563
302320	564
303194	565
302796	566
302659	567
302386	568
302621	569
300472	570
303126	571
303125	572
303138	573
300334	574
303048	575
1002469222	576
302895	577
302465	578
303039	579
302591	580
1003147952	581
302220	582
302905	583
1002014585	584
302347	585
1003217638	586
302731	587
302590	588
302694	589
300475	590
303312	591
303277	592
302130	593
303150	594
302871	595
1002014511	596
302991	597
303270	598
303184	599
302035	600
302185	601
1002014541	602
303043	603
302143	604
302289	605
302288	606
302666	607
303136	608
303141	609
303121	610
303119	611
1002014577	612
302880	613
302318	614
1002469186	615
303118	616
302875	617
302339	618
302274	619
302292	620
302874	621
302872	622
1002469230	623
302168	624
1003221026	625
300136	626
302833	627
302630	628
302768	629
302278	630
303257	631
302423	632
302781	633
302374	634
303295	635
302112	636
302873	637
302820	638
302619	639
302577	640
300469	641
300517	642
1002999098	643
303105	644
302604	645
302712	646
302313	647
302256	648
302223	649
303305	650
300088	651
302575	652
1002014483	653
1002014515	654
1000220527	655
303024	656
302733	657
303133	658
302344	659
303210	660
303088	661
302219	662
302536	663
303092	664
303317	665
1002014525	666
302732	667
303068	668
302390	669
302419	670
1002020484	671
302110	672
303124	673
1002196869	674
1002662350	675
300465	676
302920	677
302692	678
303154	679
302887	680
302308	681
300065	682
302663	683
302690	684
302530	685
302353	686
302846	687
303019	688
303311	689
302922	690
300133	691
303304	692
302739	693
303042	694
303041	695
300427	696
302884	697
1003110353	698
302548	699
303191	700
302295	701
1002196831	702
303103	703
303093	704
1000189429	705
1000189419	706
303037	707
302869	708
1002196863	709
303108	710
1003217641	711
302544	712
300003	713
302574	714
303159	715
302177	716
1000346870	717
303099	718
302481	719
302713	720
1003035239	721
302063	722
302573	723
303009	724
302365	725
302467	726
302891	727
302962	728
302957	729
303134	730
302711	731
1003147896	732
1002662378	733
302809	734
1000346855	735
302903	736
302363	737
1003613188	738
302210	739
302253	740
302319	741
302828	742
302824	743
1003035201	744
302896	745
1002014569	746
303020	747
300506	748
1003608186	749
300023	750
300441	751
1002662364	752
302788	753
1003976095	754
302661	755
302214	756
1002196833	757
1000339761	758
400262	759
302229	760
302551	761
1000346862	762
302226	763
1002662354	764
302986	765
1003948675	766
1002196809	767
302993	768
1003613189	769
1002196871	770
1002196839	771
303170	772
1003217648	773
1003217647	774
302673	775
303223	776
1003147961	777
1002014557	778
302478	779
302602	780
302982	781
303070	782
302855	783
1002059683	784
302968	785
302264	786
1002196815	787
1002196813	788
302113	789
1002662386	790
303214	791
303212	792
302755	793
1002014561	794
302989	795
1003035243	796
303208	797
1002014545	798
1000189411	799
302248	800
302906	801
302742	802
303040	803
1000346863	804
303308	805
302469	806
303283	807
302086	808
302167	809
302626	810
302972	811
302121	812
302785	813
302255	814
300657	815
303261	816
302772	817
302878	818
302265	819
302938	820
1000353154	821
302117	822
302413	823
1000353156	824
302723	825
302462	826
1003221027	827
302791	828
1003147972	829
302967	830
303061	831
302976	832
1002219035	833
303289	834
302708	835
1000353160	836
1002196819	837
303027	838
302763	839
300397	840
302329	841
302303	842
303023	843
302285	844
302841	845
302560	846
303206	847
302992	848
302761	849
303142	850
302728	851
1002014521	852
303215	853
302863	854
302757	855
302297	856
1002014547	857
1002014523	858
1002662342	859
302766	860
303227	861
302349	862
302641	863
302963	864
302181	865
1003147951	866
302538	867
302519	868
302474	869
302849	870
303002	871
303265	872
302431	873
302799	874
303146	875
302580	876
1003613191	877
302276	878
302293	879
303062	880
300505	881
302814	882
1002662382	883
1003147968	884
303181	885
302104	886
302829	887
302601	888
1002469204	889
302912	890
300002	891
300464	892
302275	893
302470	894
302677	895
302578	896
303045	897
302495	898
1002196853	899
1002469228	900
302714	901
303179	902
303209	903
1002196785	904
302635	905
302850	906
302340	907
303314	908
302926	909
302182	910
302433	911
303297	912
300423	913
1003221023	914
302808	915
302314	916
302979	917
302978	918
300051	919
302048	920
302132	921
1002196841	922
302301	923
300410	924
302155	925
302900	926
303144	927
400403	928
302822	929
302218	930
1003035223	931
302894	932
1000353149	933
302514	934
302737	935
303076	936
303129	937
1002469248	938
1002662380	939
302925	940
302762	941
302585	942
300387	943
302770	944
302831	945
303236	946
302382	947
302170	948
303291	949
1004040466	950
302328	951
300259	952
303200	953
302540	954
303183	955
400183	956
1003147965	957
300394	958
1002014553	959
302163	960
400473	961
303178	962
302193	963
302298	964
302396	965
1002196825	966
300457	967
1002662356	968
302917	969
303160	970
302152	971
303207	972
302254	973
303010	974
1001209701	975
302929	976
1000346869	977
1003217637	978
1002014487	979
302703	980
302999	981
1002249741	982
302083	983
1000346864	984
302587	985
302260	986
302889	987
303195	988
302777	989
300393	990
302642	991
302671	992
302393	993
302175	994
303094	995
302420	996
302565	997
303285	998
1002117824	999
302307	1000
300004	1001
303035	1002
303137	1003
1000346858	1004
302240	1005
302403	1006
302087	1007
1003217525	1008
1002196835	1009
1002196797	1010
302259	1011
303012	1012
302127	1013
302674	1014
302980	1015
300402	1016
1002014497	1017
302802	1018
1002014583	1019
1002014579	1020
1000346860	1021
302859	1022
302911	1023
302683	1024
300471	1025
302204	1026
303166	1027
302783	1028
303162	1029
302402	1030
1002014563	1031
1003147971	1032
1003613190	1033
303281	1034
302346	1035
1002014549	1036
302490	1037
302970	1038
302955	1039
1002014543	1040
302432	1041
302853	1042
302741	1043
302559	1044
300063	1045
303004	1046
302377	1047
1000346859	1048
1000353161	1049
1002020483	1050
1002014519	1051
302782	1052
303268	1053
1002014589	1054
1002196773	1055
302797	1056
1000353153	1057
302096	1058
303084	1059
303267	1060
302995	1061
302417	1062
303030	1063
302607	1064
302971	1065
400091	1066
303213	1067
1003240410	1068
1002014529	1069
302775	1070
302366	1071
302589	1072
1002014591	1073
302700	1074
302836	1075
302689	1076
303230	1077
303177	1078
302987	1079
302792	1080
302450	1081
302825	1082
302306	1083
1002662358	1084
1003217639	1085
302273	1086
303075	1087
300388	1088
1000273032	1089
302381	1090
302730	1091
1002219029	1092
303263	1093
302449	1094
302838	1095
302452	1096
302418	1097
303064	1098
303081	1099
302360	1100
302798	1101
302398	1102
303302	1103
303164	1104
1002014567	1105
302840	1106
302305	1107
302209	1108
302414	1109
1003035237	1110
303174	1111
1002196817	1112
302998	1113
1002196849	1114
300323	1115
302740	1116
302812	1117
302200	1118
303127	1119
302208	1120
303309	1121
1003162453	1122
302354	1123
302904	1124
302424	1125
1002059684	1126
303282	1127
302819	1128
302582	1129
303131	1130
302332	1131
302688	1132
1003217634	1133
302953	1134
1003147956	1135
302556	1136
302485	1137
302686	1138
300481	1139
303315	1140
302243	1141
302886	1142
302858	1143
302550	1144
303007	1145
1003948673	1146
302334	1147
302609	1148
1000353159	1149
302701	1150
1003147959	1151
303224	1152
303115	1153
303046	1154
303171	1155
302743	1156
302409	1157
303275	1158
302944	1159
303091	1160
302206	1161
303232	1162
303292	1163
303066	1164
303264	1165
303187	1166
302217	1167
303053	1168
303303	1169
302169	1170
302811	1171
300512	1172
302082	1173
302935	1174
302750	1175
303044	1176
302457	1177
303114	1178
302693	1179
302383	1180
302569	1181
303204	1182
302684	1183
300513	1184
303017	1185
302180	1186
302476	1187
303188	1188
300030	1189
302224	1190
302615	1191
302890	1192
302373	1193
1002196823	1194
303052	1195
302564	1196
302133	1197
300511	1198
302813	1199
302312	1200
302508	1201
302613	1202
302331	1203
302866	1204
1002469242	1205
1003217644	1206
1003217642	1207
303258	1208
1000189422	1209
1000189415	1210
303293	1211
302913	1212
302534	1213
1000353163	1214
303299	1215
302670	1216
302529	1217
303065	1218
302827	1219
302678	1220
302533	1221
302774	1222
1002196811	1223
1002014581	1224
302603	1225
303185	1226
302238	1227
1003217649	1228
302119	1229
300510	1230
300148	1231
1002662376	1232
303140	1233
302162	1234
302078	1235
302472	1236
1002014499	1237
1002469184	1238
302176	1239
303087	1240
302325	1241
303031	1242
300386	1243
1002196771	1244
302746	1245
303112	1246
1002219033	1247
300145	1248
302084	1249
1002196779	1250
302408	1251
303205	1252
1002196827	1253
1000189432	1254
303219	1255
303155	1256
302823	1257
1003892470	1258
302539	1259
302562	1260
302934	1261
302454	1262
1003221025	1263
302225	1264
1002014481	1265
302445	1266
1003883567	1267
302592	1268
302532	1269
303226	1270
302664	1271
302658	1272
300344	1273
1003147964	1274
302436	1275
303096	1276
300371	1277
300005	1278
1002196801	1279
1000353152	1280
302837	1281
302122	1282
302779	1283
302088	1284
302637	1285
302924	1286
302606	1287
302698	1288
302633	1289
1003524391	1290
302620	1291
1002999106	1292
302627	1293
300518	1294
302528	1295
302553	1296
302428	1297
302221	1298
302364	1299
303149	1300
302197	1301
302915	1302
300245	1303
1002014503	1304
303032	1305
302531	1306
1002196829	1307
300474	1308
302451	1309
303001	1310
302336	1311
302309	1312
303306	1313
300428	1314
302031	1315
302857	1316
302053	1317
302421	1318
302317	1319
1002014571	1320
302722	1321
302352	1322
302222	1323
302547	1324
302091	1325
1002014493	1326
1003147957	1327
302959	1328
302464	1329
300477	1330
302194	1331
302480	1332
1002469234	1333
302213	1334
303148	1335
1002196769	1336
400551	1337
400227	1338
302639	1339
302051	1340
302517	1341
303167	1342
302623	1343
302558	1344
302756	1345
302543	1346
302945	1347
303072	1348
302385	1349
302704	1350
302315	1351
302696	1352
303147	1353
302311	1354
302826	1355
302012	1356
302897	1357
400580	1358
400248	1359
302645	1360
303095	1361
302810	1362
1000189426	1363
302437	1364
302187	1365
302652	1366
302629	1367
302705	1368
302593	1369
303310	1370
302468	1371
302784	1372
302734	1373
302022	1374
302634	1375
302345	1376
1000353164	1377
302323	1378
302638	1379
302174	1380
303100	1381
303086	1382
302947	1383
