4295870171	1	4295864259
4295870171	1	4295864709
4295870171	3	5037955555
4295870171	3	5000763370
4295870171	3	4295912996
4295870171	2	5035574511
4295870171	2	4295903254
4295870171	3	4297140185
4295870171	3	5036397424
4295870171	0	4295903051
4295870171	4	5000432819
4295870171	5	4295867483
4295870171	5	4296325626
4295870171	0	5000204939
4295870171	0	4295890743
4295870171	2	4295894740
4295870171	0	5000695053
4295870171	5	5041021859
4295870171	0	5000001034
4295870171	5	5000691643
4295870171	1	4295872196
4295870171	4	4295875735
4295870171	2	5000695654
4295870171	2	4295862395
4295870171	1	4295885689
4295870171	4	4295904782
4295870171	0	4295948772
4295870171	4	4295864818
4295870171	3	5036397513
4295870171	1	4295871583
4295870171	2	4295887585
4295870171	4	4298025368
4295870171	5	4298121979
4295870171	4	5044096594
4295870171	2	4295871320
4295870171	2	4295890672
4295870171	5	8589934339
4295870171	1	4295865157
4295870171	0	4295891536
4295870171	5	4295899712
4295870171	0	5035773741
4295870171	5	4295906195
4295870171	4	5037627789
4295870171	1	5050266193
4295870171	0	5037338288
4295870171	4	4295903329
4295870171	5	4295891100
4295870171	0	4295903128
4295870171	0	4298543709
4295870171	5	4295869482
4295890743	2	4295896108
4295890743	1	5037628429
4295890743	1	4295858866
4295890743	1	5000044626
4295890743	5	5000483013
4295890743	0	5037075825
4295890743	4	5035741840
4295890743	0	4298108562
4295890743	5	4295874870
4295890743	0	5036866631
4295890743	5	5063173791
4295890743	5	4295857979
4295890743	4	4295870171
4295890743	0	4297615465
4295890743	0	4295859739
4295890743	0	5000001034
4295890743	4	4297140185
4295890743	0	5000049984
4295890743	2	8589934244
4295890743	4	4298213000
4295890743	5	5071084938
4295890743	4	4295870880
4295890743	3	5000695345
4295890743	2	4295871583
4295890743	1	5036227579
4295890743	4	4296835373
4295890743	3	4295864272
4295890743	5	4295948772
4295890743	1	5000691643
4295890743	4	4295894222
4295890743	1	4298025368
4295890743	3	5035727107
4295890743	2	8589934212
4295890743	3	4295872196
4295890743	4	4295904782
4295890743	1	4295858754
4295890743	3	4295895235
4295890743	0	4298015179
4295890743	3	4295894740
4295890743	4	8589934314
4295890743	4	4295903068
4295890743	2	5000424585
4295890743	0	4295871575
4295890743	4	5058530298
4295890743	4	5034847663
4295890743	5	5036397513
4295890743	2	4295856368
4295890743	5	5001187244
4295890743	2	4298007846
4295890743	5	4298152733
4295895235	0	5000424585
4295895235	1	4295864709
4295895235	1	5000695053
4295895235	1	5037016658
4295895235	5	5001187244
4295895235	4	4295874870
4295895235	2	8589934167
4295895235	1	4296066003
4295895235	4	4295904782
4295895235	3	5000049984
4295895235	1	4295904853
4295895235	5	4295864803
4295895235	2	4295894740
4295895235	5	4298213000
4295895235	4	5000611814
4295895235	1	4295875735
4295895235	1	5037137463
4295895235	0	5036753197
4295895235	4	5047643782
4295895235	2	8589934244
4295895235	5	5037646876
4295895235	2	5000924972
4295895235	3	4297426368
4295895235	1	4295903068
4295895235	1	5035574511
4295895235	1	5044096594
4295895235	0	4295865157
4295895235	3	5000012061
4295895235	0	4295864163
4295895235	0	5066596234
4295895235	4	4295905298
4295895235	5	4295896022
4295895235	2	4298007846
4295895235	2	4298345017
4295895235	4	5037955555
4295895235	5	5058530298
4295895235	2	5000446278
4295895235	4	5037628429
4295895235	2	4297487571
4295895235	4	5000105614
4295895235	3	5057859961
4295895235	4	5001008480
4295895235	5	5036227579
4295895235	0	5001207219
4295895235	0	4295864272
4295895235	5	4295893872
4295895235	3	4295864259
4295895235	5	5037842253
4295895235	2	4297140185
4295895235	2	5000483013
4295869198	0	5037338288
4295869198	1	4295866751
4295869198	5	5053022881
4295869198	1	4295911963
4295869198	5	5001124757
4295869198	1	5067160767
4295869198	5	4295899712
4295869198	3	4295864818
4295869198	4	5000044626
4295869198	3	4295864163
4295869198	0	5000022915
4295869198	0	4295865114
4295869198	3	5000023626
4295869198	1	4295857979
4295869198	3	5037016658
4295869198	1	4295903254
4295869198	0	4298025368
4295869198	3	4295858866
4295869198	2	4295865157
4295869198	1	4295891100
4295869198	2	4295871583
4295869198	1	4295896108
4295869198	3	4295903068
4295869198	2	5035720547
4295869198	4	5035574511
4295869198	2	4295857471
4295869198	2	5041021859
4295869198	0	4295864344
4295869198	2	4295894486
4295869198	3	5001229233
4295869198	2	4295905298
4295869198	4	4298108562
4295869198	2	8589934167
4295869198	2	5000204939
4295869198	2	4295862805
4295869198	3	5068323654
4295869198	1	4297615465
4295869198	2	4295894222
4295869198	4	4295904853
4295869198	5	4295891563
4295869198	4	4295881548
4295869198	0	4295872979
4295869198	2	4297950835
4295869198	2	5034847663
4295869198	4	5001207219
4295869198	2	8589934333
4295869198	4	5037075825
4295869198	1	5036866631
4295869198	5	5035094903
4295869198	4	5000432819
4295911976	0	5001202427
4295911976	4	5000432819
4295911976	2	4295896517
4295911976	2	5000039352
4295911976	5	5036397513
4295911976	0	4295864163
4295911976	2	5000204939
4295911976	2	4298108562
4295911976	1	5050266193
4295911976	5	5000763370
4295911976	0	4295875735
4295911976	2	4296382331
4295911976	4	8589934167
4295911976	5	4295891100
4295911976	2	4295890743
4295911976	5	5000001291
4295911976	5	5037338288
4295911976	4	4295887585
4295911976	2	4295864071
4295911976	4	4297614287
4295911976	4	4295891536
4295911976	0	4295864455
4295911976	5	8589934244
4295911976	2	4298546138
4295911976	5	8589934339
4295911976	3	4295864344
4295911976	5	5024449147
4295911976	0	8589934333
4295911976	4	5036191827
4295911976	3	4295864272
4295911976	1	5068323654
4295911976	4	5000516337
4295911976	1	5000021791
4295911976	3	4295864259
4295911976	3	5000483013
4295911976	3	4295903514
4295911976	0	5000701250
4295911976	3	8589934212
4295911976	2	5037124151
4295911976	4	4295871583
4295911976	3	4295877341
4295911976	3	4295911976
4295911976	1	4298007846
4295911976	5	4295858754
4295911976	3	5000638563
4295911976	1	5037627789
4295911976	3	5000424585
4295911976	5	5037075825
4295911976	3	4298121979
4295911976	2	5036753197
4295890672	4	5035720709
4295890672	4	4295874870
4295890672	3	5000695053
4295890672	4	4298025368
4295890672	4	4296376820
4295890672	0	5035524235
4295890672	0	5000023626
4295890672	2	4295903329
4295890672	1	5000516337
4295890672	4	5047643782
4295890672	2	5035773741
4295890672	1	4295904341
4295890672	4	4295903355
4295890672	1	5065973186
4295890672	1	5000021791
4295890672	4	4295864860
4295890672	4	5036227579
4295890672	2	5037627789
4295890672	0	5041021859
4295890672	5	5043319761
4295890672	4	4295869694
4295890672	4	5035741840
4295890672	0	5036397513
4295890672	5	4295857471
4295890672	5	4298121979
4295890672	4	4295872196
4295890672	2	5000001034
4295890672	0	4295864421
4295890672	1	5000012061
4295890672	3	5071083156
4295890672	2	4295865114
4295890672	5	5000924972
4295890672	0	5001202893
4295890672	5	5000432819
4295890672	1	5056414889
4295890672	1	4298543709
4295890672	1	4295868248
4295890672	2	4295906595
4295890672	4	5001202427
4295890672	2	4297487571
4295890672	0	5034847663
4295890672	3	5037646876
4295890672	3	4295869482
4295890672	3	4297614287
4295890672	2	5000483013
4295890672	1	5000611814
4295890672	3	5035094903
4295890672	0	5068323654
4295890672	0	4295859739
4295890672	3	4298108562
4295862805	3	4295891536
4295862805	5	4295857405
4295862805	4	5058530298
4295862805	3	4295895235
4295862805	1	4295884955
4295862805	3	5037842253
4295862805	0	4298025368
4295862805	4	4295869694
4295862805	3	4295869482
4295862805	3	5036397424
4295862805	2	5000446278
4295862805	2	4295911969
4295862805	0	5037128948
4295862805	0	4295891100
4295862805	1	8589934213
4295862805	5	5030853586
4295862805	3	5001450364
4295862805	3	5071083156
4295862805	0	8589934326
4295862805	0	5000695053
4295862805	3	5000001291
4295862805	1	4297140185
4295862805	1	4296325626
4295862805	1	4297950835
4295862805	1	4295856368
4295862805	4	4295884796
4295862805	3	4295864818
4295862805	2	5068485320
4295862805	3	4295864709
4295862805	2	4295906595
4295862805	1	5035720709
4295862805	1	4295899712
4295862805	1	4295857471
4295862805	5	5000021791
4295862805	2	4295872979
4295862805	3	5066596234
4295862805	2	5001229233
4295862805	0	5000105614
4295862805	5	5050266193
4295862805	2	8589934167
4295862805	5	8589934314
4295862805	3	5037628429
4295862805	5	4295863742
4295862805	1	5015245716
4295862805	3	5000204939
4295862805	5	5000023626
4295862805	0	4295869198
4295862805	0	4295880685
4295862805	4	5001008480
4295862805	1	4295862395
4298152733	0	4295948772
4298152733	1	4295858754
4298152733	0	5035741840
4298152733	2	5037842253
4298152733	5	5037627789
4298152733	1	5036397424
4298152733	4	4295903514
4298152733	2	4295905573
4298152733	0	5035094903
4298152733	4	5068323654
4298152733	0	4297140185
4298152733	1	5057859961
4298152733	4	4295871583
4298152733	4	4295871575
4298152733	5	4295903068
4298152733	2	4295872979
4298152733	1	4295864344
4298152733	0	4295903051
4298152733	3	8589934333
4298152733	0	4295891100
4298152733	4	4295891563
4298152733	1	5000001291
4298152733	2	4298543709
4298152733	0	4295864709
4298152733	3	4295857471
4298152733	5	4295859739
4298152733	2	4295865157
4298152733	5	5000691643
4298152733	2	5000695654
4298152733	3	4295867483
4298152733	4	5037459225
4298152733	4	4295876746
4298152733	0	5000105614
4298152733	1	4295967844
4298152733	1	4295895235
4298152733	2	4295869106
4298152733	2	4298546138
4298152733	0	4295894486
4298152733	0	5000049984
4298152733	4	4295890743
4298152733	1	5037016658
4298152733	4	4295894740
4298152733	1	4295903254
4298152733	4	4295864421
4298152733	2	8589934167
4298152733	5	4295896108
4298152733	4	5001202893
4298152733	3	5035720709
4298152733	5	4295884796
4298152733	1	5036753197
5034847663	2	4295894740
5034847663	2	4295856368
5034847663	2	8589934212
5034847663	0	5037627789
5034847663	2	5050266193
5034847663	4	5035720547
5034847663	5	5000105614
5034847663	2	5035727107
5034847663	2	5035524235
5034847663	1	5037338288
5034847663	0	5037080079
5034847663	3	4295895235
5034847663	4	4295903355
5034847663	0	4295874870
5034847663	4	5001187244
5034847663	3	4295864071
5034847663	4	4295867483
5034847663	3	4295864421
5034847663	3	4295875735
5034847663	3	4295885689
5034847663	5	5032910384
5034847663	3	4295892260
5034847663	0	5000049984
5034847663	3	5000695654
5034847663	2	4295903254
5034847663	1	4296325626
5034847663	2	5037128948
5034847663	1	5001300806
5034847663	4	4297487571
5034847663	4	4295904307
5034847663	5	4295896022
5034847663	2	4295857405
5034847663	1	4295869694
5034847663	3	5071083156
5034847663	5	4295864818
5034847663	0	4295865436
5034847663	4	4295908005
5034847663	2	8589934316
5034847663	5	4295856649
5034847663	1	5035094903
5034847663	2	5000058303
5034847663	3	4297140185
5034847663	1	4295894222
5034847663	2	5030853586
5034847663	1	5065973186
5034847663	2	4295869198
5034847663	5	4295862805
5034847663	1	4295864455
5034847663	4	4295904341
5034847663	5	4295899424
4295899424	0	4295876746
4295899424	5	5000695345
4295899424	2	4295967844
4295899424	2	4295904853
4295899424	5	4297426368
4295899424	4	4295906195
4295899424	0	5001202893
4295899424	5	5043950597
4295899424	4	5000737707
4295899424	4	8589934316
4295899424	4	4295896022
4295899424	3	5000022915
4295899424	2	5001187244
4295899424	5	5063173791
4295899424	0	4295865114
4295899424	4	4295875735
4295899424	1	4295912996
4295899424	2	5035720709
4295899424	2	4295911976
4295899424	3	4295903514
4295899424	3	5035524235
4295899424	0	5000638563
4295899424	2	5053022881
4295899424	0	5041021859
4295899424	5	4295869198
4295899424	3	5000001034
4295899424	5	5035720547
4295899424	3	4295870880
4295899424	3	4295903543
4295899424	4	5068485320
4295899424	2	4298543709
4295899424	1	4295866751
4295899424	3	4295905298
4295899424	4	5037137463
4295899424	0	5035094903
4295899424	5	5001207219
4295899424	5	8589934314
4295899424	1	5065973186
4295899424	2	4298025368
4295899424	1	4295862805
4295899424	3	5037124151
4295899424	2	8589934453
4295899424	1	4296835373
4295899424	4	5024449147
4295899424	5	4295904307
4295899424	0	4295884955
4295899424	1	5036753197
4295899424	1	5000058303
4295899424	1	8589934213
4295899424	3	5015245716
8589934326	5	4297950835
8589934326	4	5037646876
8589934326	1	4295905573
8589934326	4	5037338288
8589934326	0	5035773741
8589934326	1	4295880685
8589934326	2	8589934339
8589934326	3	5041021859
8589934326	2	5030853586
8589934326	5	5037842253
8589934326	2	5000105614
8589934326	5	4295891100
8589934326	5	4296376820
8589934326	2	8589934212
8589934326	2	5037819062
8589934326	4	4295869198
8589934326	0	5037075825
8589934326	3	4295904170
8589934326	4	4295899712
8589934326	2	5045474445
8589934326	2	4295895235
8589934326	1	4295892260
8589934326	1	5000691643
8589934326	1	5037128948
8589934326	3	4295905298
8589934326	0	4295868297
8589934326	0	4298121979
8589934326	2	5000058303
8589934326	4	4295948772
8589934326	2	5058530298
8589934326	0	4295871320
8589934326	5	4295869482
8589934326	2	5037459225
8589934326	1	4295908005
8589934326	1	4295864344
8589934326	5	4295904307
8589934326	1	5000022915
8589934326	1	4295893872
8589934326	3	5053022881
8589934326	0	4295904341
8589934326	4	5071083156
8589934326	3	5034847663
8589934326	5	5036191827
8589934326	4	5071084938
8589934326	4	4295871575
8589934326	5	5000012061
8589934326	1	4297614287
8589934326	1	5066596234
8589934326	4	4295911969
8589934326	3	4296325626
4295872979	2	4295874870
4295872979	1	4295903128
4295872979	5	4295892260
4295872979	1	4295883093
4295872979	0	4295908005
4295872979	3	4295903329
4295872979	4	4295880685
4295872979	3	4298025368
4295872979	1	4295871575
4295872979	3	4295948772
4295872979	4	5000446278
4295872979	1	4295868297
4295872979	1	4295912996
4295872979	3	5000424585
4295872979	5	4295894486
4295872979	1	5037137463
4295872979	4	5045474445
4295872979	5	4295877341
4295872979	2	4295864421
4295872979	3	5036397424
4295872979	4	5066596234
4295872979	1	4295896108
4295872979	4	8589934333
4295872979	3	5065973186
4295872979	1	4295894222
4295872979	5	5001207219
4295872979	3	5037819062
4295872979	4	4295891100
4295872979	0	5035727107
4295872979	1	4295864344
4295872979	5	5037955555
4295872979	0	4295872979
4295872979	4	4297950835
4295872979	4	4295862395
4295872979	4	4295903051
4295872979	0	4296382331
4295872979	0	5015245716
4295872979	5	4298546138
4295872979	1	4295864455
4295872979	0	4295869198
4295872979	5	4295906595
4295872979	1	5000012061
4295872979	4	4295967844
4295872979	1	5000023626
4295872979	0	4295891536
4295872979	0	4298213000
4295872979	3	4295869106
4295872979	5	4295913863
4295872979	3	4295856368
4295872979	3	5000695345
4295856368	3	4295856368
4295856368	2	4295904853
4295856368	3	4295872979
4295856368	1	5036866631
4295856368	4	5035574511
4295856368	2	5000001034
4295856368	3	5030853586
4295856368	5	4295899424
4295856368	5	4298007846
4295856368	1	4295895781
4295856368	0	5000058303
4295856368	0	5000483013
4295856368	5	5067160767
4295856368	1	5053022881
4295856368	4	4295864071
4295856368	2	5024449147
4295856368	2	5068323654
4295856368	0	5047643782
4295856368	5	4295864803
4295856368	1	5001124757
4295856368	1	5000044626
4295856368	4	4295871320
4295856368	1	4295867483
4295856368	1	4295870171
4295856368	3	4295857471
4295856368	5	5000695654
4295856368	1	5035524235
4295856368	4	4295904170
4295856368	1	4295864709
4295856368	1	5032910384
4295856368	3	4295906195
4295856368	3	4295866751
4295856368	2	4295903128
4295856368	2	5071084938
4295856368	0	5037955555
4295856368	1	4298543709
4295856368	4	5035773741
4295856368	5	4295864163
4295856368	1	4295868248
4295856368	2	4295858754
4295856368	2	5000012061
4295856368	3	4295948772
4295856368	3	4295862395
4295856368	3	5037080079
4295856368	0	8589934212
4295856368	1	5000446278
4295856368	5	5036191827
4295856368	5	8589934339
4295856368	5	4295856649
4295856368	3	4295892260
4295864860	2	4295899712
4295864860	2	4295905573
4295864860	0	5037137463
4295864860	3	5030853586
4295864860	2	8589934213
4295864860	1	5000924972
4295864860	3	5000058303
4295864860	4	8589934453
4295864860	0	4298108562
4295864860	5	4295880685
4295864860	0	5000044626
4295864860	1	4295911976
4295864860	0	5037819062
4295864860	1	5037955555
4295864860	3	5000763370
4295864860	1	4297140185
4295864860	1	5035741840
4295864860	1	4295896517
4295864860	4	5068323654
4295864860	5	5035094903
4295864860	0	4295903128
4295864860	2	4295866751
4295864860	2	4295868248
4295864860	0	4295857979
4295864860	5	5035720547
4295864860	1	5056414889
4295864860	0	4295895781
4295864860	2	4295867483
4295864860	3	4295870880
4295864860	0	5000204939
4295864860	5	5043319761
4295864860	0	5000105614
4295864860	5	4298007846
4295864860	0	5000023626
4295864860	4	5053022881
4295864860	5	4295856368
4295864860	1	5000691643
4295864860	2	5032910384
4295864860	4	4295864421
4295864860	4	4295864709
4295864860	1	4295967844
4295864860	4	4295858866
4295864860	5	4295891536
4295864860	5	4295864344
4295864860	1	4295857471
4295864860	5	8589934326
4295864860	5	5058530298
4295864860	1	4295865114
4295864860	1	8589934339
4295864860	4	5037075825
5057939474	4	5000204939
5057939474	3	4295864818
5057939474	0	5035524235
5057939474	1	4297615465
5057939474	1	5044096594
5057939474	5	5000058303
5057939474	3	4295874870
5057939474	1	5037628429
5057939474	5	5000611814
5057939474	4	4295903128
5057939474	1	4295870880
5057939474	2	5037646876
5057939474	3	4295904307
5057939474	1	4295857405
5057939474	2	4298543709
5057939474	1	4295870171
5057939474	0	4295872196
5057939474	3	8589934333
5057939474	1	4295869198
5057939474	0	4298546138
5057939474	1	4295871575
5057939474	1	5037016658
5057939474	4	4295887585
5057939474	5	4295857979
5057939474	5	4295857471
5057939474	0	4295869694
5057939474	1	5000022915
5057939474	0	4297140185
5057939474	1	4295906595
5057939474	4	5035741840
5057939474	0	5001229233
5057939474	1	4295905573
5057939474	1	4298007846
5057939474	0	4295865436
5057939474	1	5037627789
5057939474	4	5057939474
5057939474	4	4295911969
5057939474	1	4295862395
5057939474	3	5001202893
5057939474	1	4295885689
5057939474	1	4295856649
5057939474	0	5001124757
5057939474	2	4296835373
5057939474	5	5035727107
5057939474	1	5000001291
5057939474	3	5047643782
5057939474	1	5000446278
5057939474	2	5000105614
5057939474	5	5000701250
5057939474	5	4295904170
5000638563	4	5000701250
5000638563	4	4295867483
5000638563	0	5024449147
5000638563	2	5000058303
5000638563	2	5015245716
5000638563	1	4296376820
5000638563	2	5035741840
5000638563	4	4295861194
5000638563	5	5037646876
5000638563	3	4295899424
5000638563	3	4295896022
5000638563	3	5056414889
5000638563	3	5037842253
5000638563	2	4295881548
5000638563	5	4295856368
5000638563	0	5000695654
5000638563	0	5000023626
5000638563	3	8589934314
5000638563	1	4298152733
5000638563	3	4295903355
5000638563	4	4295864421
5000638563	2	5050266193
5000638563	3	5035574511
5000638563	5	8589934453
5000638563	3	4295892260
5000638563	2	4298345017
5000638563	0	4295895235
5000638563	5	5000763370
5000638563	2	5035727107
5000638563	2	5058530298
5000638563	2	4295856649
5000638563	3	5043319761
5000638563	1	5000039352
5000638563	1	5030853586
5000638563	3	5037016658
5000638563	5	4295863742
5000638563	3	4295872196
5000638563	5	4298543709
5000638563	5	5000691643
5000638563	1	5071084938
5000638563	5	4295864071
5000638563	1	4295967844
5000638563	5	4295903068
5000638563	0	5037080079
